cultivo_nombre,anio,campania,provincia_nombre,provincia_id,departamento_nombre,departamento_id,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tm,rendimiento_kgxha,humedad_suelo,temperatura_cosecha,proteinas,aceite
soja,1986,1986/87,Buenos Aires,6,General Las Heras,6329.0,400,400,750,1875,33.46,32.5,37.65,23.76
soja,1986,1986/87,Buenos Aires,6,General Paz,6343.0,150,150,245,1633,32.55,32.7,34.25,23.98
soja,1986,1986/87,Buenos Aires,6,General Pinto,6351.0,12000,8000,14800,1850,34.09,17.2,38.26,21.33
soja,1986,1986/87,Buenos Aires,6,General PueyrredÃ³n,6357.0,340,340,408,1200,25.54,23.6,42.29,19.43
soja,1986,1986/87,Buenos Aires,6,General Viamonte,6385.0,18000,18000,36000,2000,14.21,24.3,35.65,23.47
soja,1986,1986/87,Buenos Aires,6,General Villegas,6392.0,31000,24500,44100,1800,30.13,34.6,41.73,23.54
soja,1986,1986/87,Buenos Aires,6,HipÃ³lito Yrigoyen,6406.0,1500,900,1350,1500,28.61,28.6,42.94,23.13
soja,1986,1986/87,Buenos Aires,6,JunÃ­n,6413.0,47000,47000,95000,2021,32.27,23.1,32.88,21.27
soja,1986,1986/87,Buenos Aires,6,La Plata,6441.0,430,430,690,1605,15.1,15.5,41.08,18.45
soja,1986,1986/87,Buenos Aires,6,Leandro N. Alem,6462.0,13000,13000,24700,1900,15.85,26.3,35.06,18.53
soja,1986,1986/87,Buenos Aires,6,Lincoln,6469.0,21000,19000,32300,1700,36.71,16.9,34.1,23.38
soja,1986,1986/87,Buenos Aires,6,LoberÃ­a,6476.0,1820,1820,2124,1167,32.5,31.7,39.21,23.25
soja,1986,1986/87,Buenos Aires,6,Lobos,6483.0,1500,1500,2700,1800,37.25,30.1,40.47,20.61
soja,1986,1986/87,Buenos Aires,6,LujÃ¡n,6497.0,2900,2900,3770,1300,32.76,24.2,36.74,19.97
soja,1986,1986/87,Buenos Aires,6,Magdalena,6505.0,270,270,420,1556,27.91,23.6,32.47,21.86
soja,1986,1986/87,Buenos Aires,6,Marcos Paz,6525.0,50,50,50,1000,29.62,32.9,42.9,22.84
soja,1986,1986/87,Buenos Aires,6,Mercedes,6532.0,4200,4200,8400,2000,36.67,20.8,40.77,22.39
soja,1986,1986/87,Buenos Aires,6,Navarro,6574.0,1200,1200,1560,1300,27.36,20.0,35.26,21.69
soja,1986,1986/87,Buenos Aires,6,9 de Julio,6588.0,12000,10500,20200,1924,28.97,33.8,37.96,19.39
soja,1986,1986/87,Buenos Aires,6,PehuajÃ³,6609.0,5000,2800,4480,1600,14.69,31.2,32.33,19.58
soja,1986,1986/87,Buenos Aires,6,Pergamino,6623.0,115000,115000,276000,2400,24.22,31.4,36.07,22.34
soja,1986,1986/87,Buenos Aires,6,Pilar,6638.0,2200,2200,3300,1500,31.49,18.9,38.27,22.82
soja,1986,1986/87,Buenos Aires,6,Ramallo,6665.0,44000,44000,88000,2000,18.13,17.9,38.21,18.7
soja,1986,1986/87,Buenos Aires,6,Rivadavia,6679.0,3200,2900,5510,1900,16.07,15.5,34.5,19.12
soja,1986,1986/87,Buenos Aires,6,Rojas,6686.0,60000,60000,141000,2350,19.41,19.7,41.32,22.08
soja,1986,1986/87,Buenos Aires,6,Roque PÃ©rez,6693.0,500,500,950,1900,17.25,30.5,35.59,20.33
soja,1986,1986/87,Buenos Aires,6,Saladillo,6707.0,2000,2000,4000,2000,16.45,19.8,38.96,21.38
soja,1986,1986/87,Buenos Aires,6,Salto,6714.0,55000,55000,143000,2600,22.75,29.6,35.26,21.69
soja,1986,1986/87,Buenos Aires,6,San AndrÃ©s de Giles,6728.0,10000,10000,20345,2035,37.24,20.0,37.1,22.66
soja,1986,1986/87,Buenos Aires,6,San Antonio de Areco,6735.0,21000,21000,44100,2100,25.21,22.9,34.49,22.83
soja,1986,1986/87,Buenos Aires,6,San NicolÃ¡s,6763.0,28000,28000,56000,2000,15.64,34.7,39.6,19.68
soja,1986,1986/87,Buenos Aires,6,San Pedro,6770.0,38000,38000,79100,2082,12.31,19.9,37.11,21.25
soja,1986,1986/87,Buenos Aires,6,San Vicente,6778.0,40,40,65,1625,30.88,22.5,32.19,18.74
soja,1986,1986/87,Buenos Aires,6,Suipacha,6784.0,2500,2500,5500,2200,21.48,21.0,32.34,23.05
soja,1986,1986/87,Buenos Aires,6,Tandil,6791.0,2000,2000,2400,1200,34.65,17.2,37.65,23.07
soja,1986,1986/87,Buenos Aires,6,Tornquist,6819.0,100,100,100,1000,29.79,24.8,34.2,19.8
soja,1986,1986/87,Buenos Aires,6,Trenque Lauquen,6826.0,2500,2000,3400,1700,33.89,22.6,39.02,18.96
soja,1986,1986/87,Buenos Aires,6,25 de Mayo,6854.0,5800,5800,12050,2078,18.16,28.9,36.9,18.42
soja,1986,1986/87,Buenos Aires,6,Villarino,6875.0,100,100,80,800,30.77,31.4,39.85,21.45
soja,1986,1986/87,Buenos Aires,6,ZÃ¡rate,6882.0,8000,8000,13000,1625,17.92,25.9,43.43,18.55
soja,1986,1986/87,Catamarca,10,CapayÃ¡n,10042.0,3000,2000,2000,1000,38.17,15.6,38.34,22.08
soja,1986,1986/87,Catamarca,10,Santa Rosa,10098.0,5000,3000,3000,1000,29.09,27.4,41.45,22.07
soja,1986,1986/87,CÃ³rdoba,14,Calamuchita,14007.0,37000,34000,37400,1100,19.74,16.1,41.04,21.68
soja,1986,1986/87,CÃ³rdoba,14,Capital,14014.0,2000,1800,2900,1611,18.09,27.3,43.06,23.26
soja,1986,1986/87,CÃ³rdoba,14,ColÃ³n,14021.0,500,500,900,1800,15.73,28.7,34.57,20.27
soja,1986,1986/87,CÃ³rdoba,14,Cruz del Eje,14028.0,300,0,0,0,30.84,19.0,41.93,23.41
soja,1986,1986/87,CÃ³rdoba,14,General Roca,14035.0,8000,8000,11200,1400,16.56,31.4,42.87,18.22
soja,1986,1986/87,CÃ³rdoba,14,General San MartÃ­n,14042.0,22000,22000,38000,1727,27.86,33.2,36.71,18.68
soja,1986,1986/87,CÃ³rdoba,14,JuÃ¡rez Celman,14056.0,68000,65000,110000,1692,17.94,31.3,35.77,20.47
soja,1986,1986/87,CÃ³rdoba,14,Marcos JuÃ¡rez,14063.0,294000,289000,658000,2277,29.86,21.1,43.42,21.56
soja,1986,1986/87,CÃ³rdoba,14,Pocho,14077.0,200,0,0,0,34.45,26.7,39.53,18.19
soja,1986,1986/87,CÃ³rdoba,14,Presidente Roque SÃ¡enz PeÃ±a,14084.0,17000,17000,25500,1500,33.34,33.3,36.57,21.4
soja,1986,1986/87,CÃ³rdoba,14,RÃ­o Cuarto,14098.0,45000,42700,80000,1874,32.83,21.4,41.5,19.84
soja,1986,1986/87,CÃ³rdoba,14,RÃ­o Primero,14105.0,10000,8000,12000,1500,15.63,31.4,35.65,23.32
soja,1986,1986/87,CÃ³rdoba,14,RÃ­o Seco,14112.0,1000,500,550,1100,12.65,15.2,34.12,21.2
soja,1986,1986/87,CÃ³rdoba,14,RÃ­o Segundo,14119.0,55000,50000,75000,1500,30.97,15.1,38.53,21.53
soja,1986,1986/87,CÃ³rdoba,14,San Alberto,14126.0,100,100,150,1500,21.05,30.2,38.79,23.67
soja,1986,1986/87,CÃ³rdoba,14,San Javier,14133.0,100,100,150,1500,22.97,30.2,41.91,22.59
soja,1986,1986/87,CÃ³rdoba,14,San Justo,14140.0,22000,22000,50000,2273,10.93,30.8,37.48,20.63
soja,1986,1986/87,CÃ³rdoba,14,Santa MarÃ­a,14147.0,90000,85000,95000,1118,17.79,33.6,41.78,20.86
soja,1986,1986/87,CÃ³rdoba,14,Tercero Arriba,14161.0,255000,240000,264000,1100,11.01,17.4,35.74,21.89
soja,1986,1986/87,CÃ³rdoba,14,Totoral,14168.0,1500,1500,2250,1500,36.38,19.6,38.9,19.2
soja,1986,1986/87,CÃ³rdoba,14,Tulumba,14175.0,800,800,750,938,17.3,33.1,34.5,18.53
soja,1986,1986/87,CÃ³rdoba,14,UniÃ³n,14182.0,175500,173000,386250,2233,26.72,18.5,36.63,19.87
soja,1986,1986/87,Corrientes,18,Bella Vista,18007.0,100,40,24,600,11.17,28.6,42.29,22.67
soja,1986,1986/87,Corrientes,18,ItuzaingÃ³,18084.0,1140,1000,2256,2256,30.01,25.6,34.59,19.54
soja,1986,1986/87,Corrientes,18,Santo TomÃ©,18168.0,6060,5860,11720,2000,19.69,16.7,41.72,18.78
soja,1986,1986/87,Chaco,22,Comandante FernÃ¡ndez,22021.0,420,420,570,1357,36.94,20.7,35.39,19.31
soja,1986,1986/87,Chaco,22,Chacabuco,22028.0,1000,1000,1600,1600,36.64,25.4,32.41,22.07
soja,1986,1986/87,Chaco,22,12 de Octubre,22036.0,5790,5790,8900,1537,19.76,32.0,33.32,21.68
soja,1986,1986/87,Chaco,22,Fray Justo Santa MarÃ­a de Oro,22043.0,100,100,140,1400,37.03,29.2,40.95,22.13
soja,1986,1986/87,Chaco,22,General Belgrano,22049.0,200,200,340,1700,39.88,27.4,35.14,19.93
soja,1986,1986/87,Chaco,22,General Donovan,22056.0,50,50,75,1500,34.76,24.9,39.85,23.41
soja,1986,1986/87,Chaco,22,General GÃ¼emes,22063.0,100,100,130,1300,35.35,21.0,40.39,20.71
soja,1986,1986/87,Chaco,22,Independencia,22070.0,500,500,840,1680,17.47,17.4,36.14,21.08
soja,1986,1986/87,Chaco,22,Libertador General San MartÃ­n,22084.0,1200,1200,1900,1583,27.3,23.2,37.7,23.69
soja,1986,1986/87,Chaco,22,MaipÃº,22091.0,60,60,85,1417,12.02,15.6,36.85,23.88
soja,1986,1986/87,Chaco,22,Mayor Luis J. Fontana,22098.0,80,80,115,1438,12.85,19.2,43.37,21.97
soja,1986,1986/87,Chaco,22,9 de Julio,22105.0,900,900,1400,1556,39.97,23.6,35.84,23.67
soja,1986,1986/87,Chaco,22,O'Higgins,22112.0,100,100,130,1300,19.8,23.4,34.2,21.25
soja,1986,1986/87,Chaco,22,San Fernando,22140.0,350,350,570,1629,32.45,15.9,36.39,19.84
soja,1986,1986/87,Chaco,22,San Lorenzo,22147.0,50,50,65,1300,34.2,26.8,40.03,19.89
soja,1986,1986/87,Chaco,22,Sargento Cabral,22154.0,100,100,140,1400,35.74,26.0,40.37,21.35
soja,1986,1986/87,Entre RÃ­os,30,ColÃ³n,30008.0,1000,900,1170,1300,39.93,16.6,43.09,21.63
soja,1986,1986/87,Entre RÃ­os,30,Concordia,30015.0,400,300,420,1400,17.24,33.9,42.58,20.64
soja,1986,1986/87,Entre RÃ­os,30,Diamante,30021.0,5500,5200,9890,1902,11.21,17.0,35.46,23.3
soja,1986,1986/87,Entre RÃ­os,30,Federal,30035.0,100,0,0,0,22.34,32.1,37.46,20.56
soja,1986,1986/87,Entre RÃ­os,30,Gualeguay,30049.0,7000,6800,13600,2000,13.9,15.0,40.97,19.64
soja,1986,1986/87,Entre RÃ­os,30,GualeguaychÃº,30056.0,800,750,1120,1493,10.67,32.6,43.0,18.05
soja,1986,1986/87,Entre RÃ­os,30,La Paz,30070.0,700,550,770,1400,20.81,15.4,36.05,23.82
soja,1986,1986/87,Entre RÃ­os,30,NogoyÃ¡,30077.0,2500,2450,3680,1502,33.51,30.2,37.33,22.95
soja,1986,1986/87,Entre RÃ­os,30,ParanÃ¡,30084.0,6500,6250,8750,1400,26.99,22.2,42.79,21.69
soja,1986,1986/87,Entre RÃ­os,30,Tala,30091.0,700,500,750,1500,19.38,29.8,36.3,22.98
soja,1986,1986/87,Entre RÃ­os,30,Uruguay,30098.0,300,200,280,1400,29.63,23.0,37.77,22.86
soja,1986,1986/87,Entre RÃ­os,30,Victoria,30105.0,8000,7950,12720,1600,16.96,16.4,42.85,23.59
soja,1986,1986/87,Entre RÃ­os,30,Villaguay,30113.0,1200,1100,1650,1500,10.43,30.4,41.63,20.32
soja,1986,1986/87,Formosa,34,LaishÃ­,34021.0,500,400,640,1600,32.93,16.4,34.92,21.33
soja,1986,1986/87,Formosa,34,PatiÃ±o,34035.0,1200,1000,2000,2000,28.71,33.4,35.9,18.59
soja,1986,1986/87,Formosa,34,PilagÃ¡s,34042.0,1000,1000,2200,2200,32.87,16.0,36.24,23.79
soja,1986,1986/87,Formosa,34,Pilcomayo,34049.0,1000,800,1760,2200,11.17,24.6,42.95,23.91
soja,1986,1986/87,Formosa,34,PiranÃ©,34056.0,1800,1500,3300,2200,35.11,29.5,43.99,22.73
soja,1986,1986/87,Jujuy,38,El Carmen,38014.0,420,420,750,1786,28.59,22.9,41.29,20.72
soja,1986,1986/87,Jujuy,38,San Pedro,38063.0,280,280,450,1607,26.9,19.3,37.81,20.98
soja,1986,1986/87,La Pampa,42,AtreucÃ³,42007.0,150,50,70,1400,28.74,30.2,32.12,20.61
soja,1986,1986/87,La Pampa,42,Conhelo,42035.0,500,450,720,1600,35.93,30.7,40.37,19.76
soja,1986,1986/87,La Pampa,42,ChapaleufÃº,42056.0,1500,1400,2480,1771,27.61,33.5,36.67,21.17
soja,1986,1986/87,La Pampa,42,MaracÃ³,42105.0,2000,1800,3250,1806,27.43,22.5,39.6,18.32
soja,1986,1986/87,La Pampa,42,QuemÃº QuemÃº,42119.0,350,300,510,1700,39.72,25.1,39.28,23.95
soja,1986,1986/87,La Pampa,42,RealicÃ³,42133.0,1200,1100,1950,1773,32.7,22.3,37.77,20.54
soja,1986,1986/87,La Pampa,42,Trenel,42147.0,800,800,1220,1525,23.27,20.1,43.33,23.56
soja,1986,1986/87,Misiones,54,ApÃ³stoles,54007.0,220,220,280,1273,31.22,30.0,32.28,22.35
soja,1986,1986/87,Misiones,54,CainguÃ¡s,54014.0,1400,1400,1800,1286,21.68,21.8,40.55,19.74
soja,1986,1986/87,Misiones,54,Capital,54028.0,970,970,1300,1340,16.87,23.6,36.92,19.33
soja,1986,1986/87,Misiones,54,ConcepciÃ³n,54035.0,1170,1170,1480,1265,27.91,23.1,40.57,23.97
soja,1986,1986/87,Misiones,54,El dorado,54042.0,330,330,400,1212,37.85,29.3,40.1,22.63
soja,1986,1986/87,Misiones,54,General Manuel Belgrano,54049.0,650,650,780,1200,37.87,33.4,32.12,19.5
soja,1986,1986/87,Misiones,54,GuaranÃ­,54056.0,1950,1950,2350,1205,20.26,28.3,35.42,18.4
soja,1986,1986/87,Misiones,54,IguazÃº,54063.0,130,130,160,1231,25.83,24.4,34.27,22.18
soja,1986,1986/87,Misiones,54,Leandro N. Alem,54070.0,260,260,300,1154,16.35,30.6,34.0,19.82
soja,1986,1986/87,Misiones,54,Libertador General San MartÃ­n,54077.0,455,455,530,1165,39.87,27.8,40.74,19.33
soja,1986,1986/87,Misiones,54,Montecarlo,54084.0,325,325,450,1385,39.43,16.2,34.87,22.41
soja,1986,1986/87,Misiones,54,OberÃ¡,54091.0,450,450,550,1222,29.49,16.9,37.7,22.08
soja,1986,1986/87,Misiones,54,San Ignacio,54098.0,320,320,380,1188,34.13,15.8,34.96,20.89
soja,1986,1986/87,Misiones,54,San Javier,54105.0,580,580,730,1259,31.45,24.1,38.96,23.66
soja,1986,1986/87,Misiones,54,San Pedro,54112.0,390,390,460,1179,27.79,31.5,40.65,22.08
soja,1986,1986/87,Misiones,54,25 de Mayo,54119.0,3400,3400,4450,1309,11.6,21.3,35.97,23.36
soja,1986,1986/87,Salta,66,Anta,66007.0,32000,27000,44850,1661,23.64,22.7,39.24,19.14
soja,1986,1986/87,Salta,66,General JosÃ© de San MartÃ­n,66056.0,4000,4000,7500,1875,30.24,33.2,41.9,19.78
soja,1986,1986/87,Salta,66,La Candelaria,66084.0,500,400,650,1625,30.33,31.7,33.13,18.63
soja,1986,1986/87,Salta,66,MetÃ¡n,66112.0,7500,6000,9700,1617,21.19,28.3,40.53,19.83
soja,1986,1986/87,Salta,66,OrÃ¡n,66126.0,2000,1500,2400,1600,38.25,20.3,35.88,23.83
soja,1986,1986/87,Salta,66,Rosario de la Frontera,66140.0,4000,3100,4900,1581,15.02,17.3,33.47,23.78
soja,1986,1986/87,Santa Fe,82,Belgrano,82007.0,103000,103000,210000,2039,25.01,15.3,38.55,22.56
soja,1986,1986/87,Santa Fe,82,Caseros,82014.0,212000,204500,390000,1907,30.73,17.1,34.72,21.13
soja,1986,1986/87,Santa Fe,82,Castellanos,82021.0,30000,30000,57000,1900,30.91,20.9,41.86,22.68
soja,1986,1986/87,Santa Fe,82,ConstituciÃ³n,82028.0,188000,182200,354000,1943,29.46,26.0,32.51,21.32
soja,1986,1986/87,Santa Fe,82,Garay,82035.0,1000,1000,1800,1800,18.26,16.3,33.18,18.02
soja,1986,1986/87,Santa Fe,82,General LÃ³pez,82042.0,240000,230200,483000,2098,14.69,17.7,38.25,21.01
soja,1986,1986/87,Santa Fe,82,General Obligado,82049.0,40000,36000,50400,1400,29.08,18.6,39.07,21.59
soja,1986,1986/87,Santa Fe,82,Iriondo,82056.0,154000,147800,276000,1867,27.98,27.6,40.76,19.59
soja,1986,1986/87,Santa Fe,82,La Capital,82063.0,7000,6900,13100,1899,15.38,27.3,35.11,19.22
soja,1986,1986/87,Santa Fe,82,Las Colonias,82070.0,25000,25000,45000,1800,31.15,26.0,42.1,19.64
soja,1986,1986/87,Santa Fe,82,9 de Julio,82077.0,5000,5000,10000,2000,23.66,20.0,43.44,21.74
soja,1986,1986/87,Santa Fe,82,Rosario,82084.0,96000,93800,188000,2004,30.03,22.4,37.99,18.88
soja,1986,1986/87,Santa Fe,82,San CristÃ³bal,82091.0,4000,4000,7200,1800,35.12,16.9,41.13,22.32
soja,1986,1986/87,Santa Fe,82,San Javier,82098.0,12000,11500,20700,1800,15.09,19.5,38.3,20.54
soja,1986,1986/87,Santa Fe,82,San JerÃ³nimo,82105.0,71000,69000,145000,2101,10.57,33.0,32.83,20.12
soja,1986,1986/87,Santa Fe,82,San Justo,82112.0,30000,30000,57000,1900,33.37,34.6,35.91,22.84
soja,1986,1986/87,Santa Fe,82,San Lorenzo,82119.0,103000,101300,203000,2004,28.29,28.0,33.05,21.04
soja,1986,1986/87,Santa Fe,82,San MartÃ­n,82126.0,87000,87000,175000,2011,30.99,33.3,43.87,20.27
soja,1986,1986/87,Santa Fe,82,Vera,82133.0,12000,11800,19800,1678,35.14,27.9,34.75,23.27
soja,1986,1986/87,Santiago del Estero,86,Alberdi,86014.0,10000,8000,12000,1500,34.08,15.7,39.63,20.21
soja,1986,1986/87,Santiago del Estero,86,JimÃ©nez,86091.0,40000,29000,43000,1483,38.83,34.9,35.41,23.15
soja,1986,1986/87,Santiago del Estero,86,Juan F. Ibarra,86098.0,19000,12000,17000,1417,26.08,17.0,39.84,21.03
soja,1986,1986/87,Santiago del Estero,86,Mitre,86112.0,11000,8000,11000,1375,24.65,28.7,34.52,19.25
soja,1986,1986/87,Santiago del Estero,86,Ojo de Agua,86126.0,20000,13000,17000,1308,22.06,20.1,41.42,21.68
soja,1986,1986/87,TucumÃ¡n,90,BurruyacÃº,90007.0,37300,34100,46800,1372,14.61,22.8,33.33,19.71
soja,1986,1986/87,TucumÃ¡n,90,Cruz Alta,90014.0,18420,14360,13500,940,27.18,27.9,42.74,18.88
soja,1986,1986/87,TucumÃ¡n,90,Graneros,90035.0,12330,8830,17000,1925,18.31,23.7,42.09,18.52
soja,1986,1986/87,TucumÃ¡n,90,Leales,90056.0,9850,6860,7650,1115,37.64,20.0,40.15,19.45
soja,1986,1986/87,TucumÃ¡n,90,RÃ­o Chico,90077.0,300,300,470,1567,27.5,21.7,32.81,22.42
soja,1986,1986/87,TucumÃ¡n,90,Trancas,90112.0,100,50,80,1600,27.79,21.8,34.5,23.03
soja,1987,1987/88,Buenos Aires,6,Alberti,6021.0,18400,18400,42700,2321,20.65,34.2,42.31,23.17
soja,1987,1987/88,Buenos Aires,6,Azul,6049.0,4000,4000,7200,1800,11.56,31.0,33.46,19.62
soja,1987,1987/88,Buenos Aires,6,BahÃ­a Blanca,6056.0,200,200,260,1300,10.95,24.2,33.87,21.97
soja,1987,1987/88,Buenos Aires,6,Balcarce,6063.0,3000,3000,6000,2000,22.7,19.0,38.53,19.38
soja,1987,1987/88,Buenos Aires,6,Baradero,6070.0,29000,29000,56000,1931,12.54,31.2,35.29,21.74
soja,1987,1987/88,Buenos Aires,6,Arrecifes,6077.0,36000,36000,79000,2194,28.21,18.1,34.66,23.32
soja,1987,1987/88,Buenos Aires,6,Benito JuÃ¡rez,6084.0,2000,2000,3600,1800,36.43,19.2,38.91,18.25
soja,1987,1987/88,Buenos Aires,6,BolÃ­var,6105.0,450,450,810,1800,36.49,22.3,36.47,23.91
soja,1987,1987/88,Buenos Aires,6,Bragado,6112.0,38000,38000,81000,2132,29.77,32.6,33.69,22.96
soja,1987,1987/88,Buenos Aires,6,Brandsen,6119.0,180,180,270,1500,16.34,17.6,38.42,22.57
soja,1987,1987/88,Buenos Aires,6,Campana,6126.0,1200,1200,2300,1917,35.89,17.4,36.64,22.15
soja,1987,1987/88,Buenos Aires,6,CapitÃ¡n Sarmiento,6140.0,20000,20000,42000,2100,36.58,24.9,40.81,22.62
soja,1987,1987/88,Buenos Aires,6,Carlos Casares,6147.0,4900,4900,10890,2222,15.9,20.5,33.23,23.97
soja,1987,1987/88,Buenos Aires,6,Carlos Tejedor,6154.0,2500,2400,4430,1846,32.12,26.4,39.45,22.62
soja,1987,1987/88,Buenos Aires,6,Carmen de Areco,6161.0,8000,8000,15000,1875,18.6,24.0,37.24,20.11
soja,1987,1987/88,Buenos Aires,6,ColÃ³n,6175.0,37600,37400,80200,2144,34.08,23.7,36.87,21.68
soja,1987,1987/88,Buenos Aires,6,Coronel de Marina Leonardo Rosales,6182.0,1000,1000,1300,1300,39.92,17.2,34.79,20.02
soja,1987,1987/88,Buenos Aires,6,Coronel SuÃ¡rez,6203.0,1300,1300,1950,1500,10.9,17.8,32.37,23.82
soja,1987,1987/88,Buenos Aires,6,Chacabuco,6210.0,44000,43900,107000,2437,36.92,31.4,42.17,23.4
soja,1987,1987/88,Buenos Aires,6,ChascomÃºs,6218.0,370,370,560,1514,28.68,32.7,35.92,21.41
soja,1987,1987/88,Buenos Aires,6,Chivilcoy,6224.0,27200,27200,62900,2313,39.2,19.7,40.17,22.69
soja,1987,1987/88,Buenos Aires,6,Daireaux,6231.0,2800,2750,4680,1702,23.95,17.3,43.37,23.46
soja,1987,1987/88,Buenos Aires,6,Escobar,6252.0,250,250,490,1960,35.42,16.1,38.78,19.46
soja,1987,1987/88,Buenos Aires,6,ExaltaciÃ³n de la Cruz,6266.0,4350,4350,8700,2000,11.87,27.2,36.77,21.48
soja,1987,1987/88,Buenos Aires,6,General Alvarado,6280.0,1000,1000,2000,2000,20.06,29.3,35.22,20.89
soja,1987,1987/88,Buenos Aires,6,General Alvear,6287.0,150,150,300,2000,12.01,22.5,43.21,22.63
soja,1987,1987/88,Buenos Aires,6,General Arenales,6294.0,45000,44800,109000,2433,39.26,28.6,40.18,20.27
soja,1987,1987/88,Buenos Aires,6,General Las Heras,6329.0,500,500,980,1960,34.51,29.3,39.98,22.25
soja,1987,1987/88,Buenos Aires,6,General Paz,6343.0,180,180,270,1500,35.58,33.7,37.11,20.42
soja,1987,1987/88,Buenos Aires,6,General Pinto,6351.0,15500,15400,31920,2073,38.14,16.3,42.14,18.67
soja,1987,1987/88,Buenos Aires,6,General PueyrredÃ³n,6357.0,1000,1000,2000,2000,12.55,18.8,40.56,18.64
soja,1987,1987/88,Buenos Aires,6,General RodrÃ­guez,6364.0,300,300,580,1933,21.57,16.4,35.4,18.71
soja,1987,1987/88,Buenos Aires,6,General Viamonte,6385.0,16250,16250,36200,2228,12.13,32.4,39.19,18.2
soja,1987,1987/88,Buenos Aires,6,General Villegas,6392.0,33000,32700,64200,1963,16.32,30.9,37.16,21.2
soja,1987,1987/88,Buenos Aires,6,HipÃ³lito Yrigoyen,6406.0,1400,1350,2470,1830,16.88,26.5,32.08,22.03
soja,1987,1987/88,Buenos Aires,6,JunÃ­n,6413.0,52300,52100,117000,2246,24.07,16.7,41.69,18.76
soja,1987,1987/88,Buenos Aires,6,Leandro N. Alem,6462.0,19100,19100,37000,1937,18.06,20.5,33.47,21.67
soja,1987,1987/88,Buenos Aires,6,Lincoln,6469.0,25000,24750,51240,2070,13.03,21.0,38.12,21.59
soja,1987,1987/88,Buenos Aires,6,LoberÃ­a,6476.0,5000,5000,10000,2000,15.02,26.2,36.03,18.88
soja,1987,1987/88,Buenos Aires,6,Lobos,6483.0,2000,2000,3800,1900,14.42,20.2,36.11,20.42
soja,1987,1987/88,Buenos Aires,6,LujÃ¡n,6497.0,4100,4100,8000,1951,39.19,16.5,37.73,22.53
soja,1987,1987/88,Buenos Aires,6,Magdalena,6505.0,270,270,400,1481,32.78,29.6,43.96,18.1
soja,1987,1987/88,Buenos Aires,6,Marcos Paz,6525.0,100,100,200,2000,39.03,21.0,36.9,18.88
soja,1987,1987/88,Buenos Aires,6,Mercedes,6532.0,3400,3400,6700,1971,23.19,24.0,34.19,23.97
soja,1987,1987/88,Buenos Aires,6,Navarro,6574.0,1600,1600,3100,1938,18.35,17.6,39.36,22.4
soja,1987,1987/88,Buenos Aires,6,9 de Julio,6588.0,21700,21700,46300,2134,33.95,31.1,34.84,20.78
soja,1987,1987/88,Buenos Aires,6,OlavarrÃ­a,6595.0,1100,1100,2090,1900,19.79,26.3,33.27,21.78
soja,1987,1987/88,Buenos Aires,6,PehuajÃ³,6609.0,4500,4400,8600,1955,18.98,33.0,32.6,23.08
soja,1987,1987/88,Buenos Aires,6,Pergamino,6623.0,146600,146000,353000,2418,16.98,24.9,32.27,23.05
soja,1987,1987/88,Buenos Aires,6,Pilar,6638.0,2500,2500,4900,1960,13.89,33.8,37.17,19.95
soja,1987,1987/88,Buenos Aires,6,Ramallo,6665.0,44000,44000,88500,2011,17.69,32.8,37.12,20.95
soja,1987,1987/88,Buenos Aires,6,Rauch,6672.0,100,100,150,1500,20.66,26.5,34.23,21.83
soja,1987,1987/88,Buenos Aires,6,Rivadavia,6679.0,7000,6850,13400,1956,30.22,33.7,41.41,18.43
soja,1987,1987/88,Buenos Aires,6,Rojas,6686.0,47000,46900,99000,2111,11.88,21.5,33.55,23.67
soja,1987,1987/88,Buenos Aires,6,Roque PÃ©rez,6693.0,800,800,1700,2125,16.32,22.3,42.98,20.6
soja,1987,1987/88,Buenos Aires,6,Saladillo,6707.0,3000,3000,6600,2200,34.27,15.9,39.05,20.23
soja,1987,1987/88,Buenos Aires,6,Salto,6714.0,65900,65700,163800,2493,14.41,26.8,32.33,23.44
soja,1987,1987/88,Buenos Aires,6,San AndrÃ©s de Giles,6728.0,7000,7000,13850,1979,20.28,29.4,43.56,18.71
soja,1987,1987/88,Buenos Aires,6,San Antonio de Areco,6735.0,26000,26000,53000,2038,35.94,30.5,35.7,18.24
soja,1987,1987/88,Buenos Aires,6,San NicolÃ¡s,6763.0,32000,32000,62000,1938,14.65,18.0,37.4,22.11
soja,1987,1987/88,Buenos Aires,6,San Pedro,6770.0,36000,36000,71500,1986,12.48,23.9,35.41,20.31
soja,1987,1987/88,Buenos Aires,6,Suipacha,6784.0,3500,3500,6900,1971,24.54,18.5,40.74,22.59
soja,1987,1987/88,Buenos Aires,6,Tandil,6791.0,4000,4000,8000,2000,19.07,28.2,37.83,18.41
soja,1987,1987/88,Buenos Aires,6,TapalquÃ©,6798.0,50,50,100,2000,26.9,18.2,33.59,20.3
soja,1987,1987/88,Buenos Aires,6,Tornquist,6819.0,300,300,450,1500,34.11,33.1,33.25,19.41
soja,1987,1987/88,Buenos Aires,6,Trenque Lauquen,6826.0,4000,3900,7070,1813,14.11,19.6,40.7,22.44
soja,1987,1987/88,Buenos Aires,6,25 de Mayo,6854.0,7500,7500,17200,2293,27.42,20.8,34.84,19.36
